"Trial.key","Frame.number","Evidence.for.stim.1","Evidence.for.stim.2"
7981,0,199,201
7982,0,199,201
7983,0,201,199
7984,0,196,204
7985,0,204,196
7986,0,207,193
7987,0,207,193
7988,0,196,204
7989,0,201,199
7990,0,204,196
7991,0,204,196
7992,0,201,199
7993,0,201,199
7994,0,199,201
7995,0,199,201
7996,0,201,199
7997,0,204,196
7998,0,204,196
7999,0,201,199
8000,0,201,199
8001,0,196,204
8002,0,196,204
8003,0,207,193
8004,0,210,190
8005,0,210,190
8006,0,207,193
8007,0,190,210
8008,0,210,190
8009,0,193,207
8010,0,196,204
8011,0,207,193
8012,0,193,207
8013,0,204,196
8014,0,193,207
8015,0,193,207
8016,0,190,210
8017,0,190,210
8018,0,193,207
8019,0,204,196
8020,0,201,199
8021,0,204,196
8022,0,193,207
8023,0,207,193
8024,0,204,196
8025,0,201,199
8026,0,199,201
8027,0,201,199
8028,0,196,204
8029,0,196,204
8030,0,193,207
8031,0,193,207
8032,0,204,196
8033,0,199,201
8034,0,204,196
8035,0,204,196
8036,0,207,193
8037,0,210,190
8038,0,210,190
8039,0,207,193
8040,0,210,190
8041,0,210,190
8042,0,207,193
8043,0,204,196
8044,0,201,199
8045,0,201,199
8046,0,201,199
8047,0,196,204
8048,0,196,204
8049,0,199,201
8050,0,201,199
8051,0,196,204
8052,0,204,196
8053,0,199,201
8054,0,201,199
8055,0,196,204
8056,0,204,196
8057,0,193,207
8058,0,193,207
8059,0,196,204
8060,0,201,199
8061,0,201,199
8062,0,196,204
8063,0,204,196
8064,0,193,207
8065,0,207,193
8066,0,210,190
8067,0,210,190
8068,0,187,213
8069,0,187,213
8070,0,190,210
8071,0,193,207
8072,0,196,204
8073,0,199,201
8074,0,196,204
8075,0,196,204
8076,0,199,201
8077,0,204,196
8078,0,204,196
8079,0,201,199
8080,0,201,199
8081,0,201,199
8082,0,196,204
8083,0,193,207
8084,0,210,190
8085,0,190,210
8086,0,207,193
8087,0,196,204
8088,0,193,207
8089,0,210,190
8090,0,210,190
8091,0,193,207
8092,0,190,210
8093,0,187,213
8094,0,184,216
8095,0,184,216
8096,0,187,213
8097,0,210,190
8098,0,207,193
8099,0,204,196
8100,0,201,199
8101,0,201,199
8102,0,201,199
8103,0,199,201
8104,0,199,201
8105,0,196,204
8106,0,193,207
8107,0,210,190
8108,0,210,190
8109,0,187,213
8110,0,213,187
8111,0,190,210
8112,0,187,213
8113,0,184,216
8114,0,219,181
8115,0,219,181
8116,0,184,216
8117,0,181,219
8118,0,222,178
8119,0,178,222
8120,0,219,181
8121,0,184,216
8122,0,213,187
8123,0,190,210
8124,0,187,213
8125,0,213,187
8126,0,184,216
8127,0,216,184
8128,0,187,213
8129,0,190,210
8130,0,213,187
8131,0,213,187
8132,0,210,190
8133,0,193,207
8134,0,190,210
8135,0,187,213
8136,0,184,216
8137,0,184,216
8138,0,213,187
8139,0,164,236
8140,0,233,167
8141,0,230,170
8142,0,173,227
8143,0,176,224
8144,0,173,227
8145,0,227,173
8146,0,176,224
8147,0,173,227
8148,0,227,173
8149,0,176,224
8150,0,173,227
8151,0,173,227
8152,0,224,176
8153,0,179,221
8154,0,182,218
8155,0,185,215
8156,0,182,218
8157,0,182,218
8158,0,218,182
8159,0,179,221
8160,0,218,182
8161,0,215,185
8162,0,188,212
8163,0,188,212
8164,0,191,209
8165,0,212,188
8166,0,212,188
8167,0,191,209
8168,0,206,194
8169,0,203,197
8170,0,199,201
8171,0,201,199
8172,0,204,196
8173,0,196,204
8174,0,199,201
8175,0,196,204
8176,0,193,207
8177,0,190,210
8178,0,210,190
8179,0,193,207
8180,0,190,210
8181,0,190,210
8182,0,187,213
8183,0,213,187
8184,0,216,184
8185,0,216,184
8186,0,219,181
8187,0,219,181
8188,0,216,184
8189,0,187,213
8190,0,190,210
8191,0,213,187
8192,0,184,216
8193,0,219,181
8194,0,219,181
8195,0,184,216
8196,0,213,187
8197,0,190,210
8198,0,213,187
8199,0,216,184
8200,0,219,181
8201,0,181,219
8202,0,178,222
8203,0,222,178
8204,0,175,225
8205,0,175,225
8206,0,172,228
8207,0,231,169
8208,0,169,231
8209,0,178,222
8210,0,219,181
8211,0,216,184
8212,0,219,181
8213,0,181,219
8214,0,178,222
8215,0,219,181
8216,0,184,216
8217,0,216,184
8218,0,181,219
8219,0,181,219
8220,0,184,216
8221,0,213,187
8222,0,190,210
8223,0,196,204
8224,0,201,199
8225,0,201,199
8226,0,204,196
8227,0,204,196
8228,0,193,207
8229,0,210,190
8230,0,187,213
8231,0,184,216
8232,0,219,181
8233,0,219,181
8234,0,184,216
8235,0,187,213
8236,0,216,184
8237,0,216,184
8238,0,187,213
8239,0,190,210
8240,0,207,193
8241,0,204,196
8242,0,201,199
8243,0,199,201
8244,0,201,199
8245,0,204,196
8246,0,207,193
8247,0,207,193
8248,0,196,204
8249,0,207,193
8250,0,193,207
8251,0,207,193
8252,0,190,210
8253,0,187,213
8254,0,187,213
8255,0,216,184
8256,0,216,184
8257,0,213,187
8258,0,210,190
8259,0,207,193
8260,0,196,204
8261,0,201,199
8262,0,201,199
8263,0,201,199
8264,0,201,199
8265,0,204,196
8266,0,199,201
8267,0,204,196
8268,0,196,204
8269,0,199,201
8270,0,199,201
8271,0,204,196
8272,0,204,196
8273,0,207,193
8274,0,190,210
8275,0,187,213
8276,0,187,213
8277,0,184,216
8278,0,184,216
8279,0,213,187
8280,0,210,190
8281,0,193,207
8282,0,190,210
8283,0,187,213
8284,0,213,187
8285,0,210,190
8286,0,193,207
8287,0,210,190
8288,0,190,210
8289,0,213,187
8290,0,213,187
8291,0,190,210
8292,0,193,207
8293,0,187,213
8294,0,219,181
8295,0,178,222
8296,0,181,219
8297,0,184,216
8298,0,181,219
8299,0,178,222
8300,0,178,222
8301,0,219,181
8302,0,216,184
8303,0,213,187
8304,0,210,190
8305,0,207,193
8306,0,196,204
8307,0,193,207
8308,0,207,193
8309,0,196,204
8310,0,201,199
8311,0,201,199
8312,0,204,196
8313,0,204,196
8314,0,199,201
8315,0,199,201
8316,0,204,196
8317,0,204,196
8318,0,193,207
8319,0,190,210
8320,0,190,210
8321,0,207,193
8322,0,196,204
8323,0,201,199
8324,0,201,199
8325,0,204,196
8326,0,204,196
8327,0,199,201
8328,0,196,204
8329,0,204,196
8330,0,199,201
8331,0,204,196
8332,0,193,207
8333,0,207,193
8334,0,204,196
8335,0,193,207
8336,0,190,210
8337,0,210,190
8338,0,207,193
8339,0,190,210
8340,0,187,213
8341,0,187,213
8342,0,184,216
8343,0,184,216
8344,0,213,187
8345,0,210,190
8346,0,187,213
8347,0,190,210
8348,0,207,193
8349,0,190,210
8350,0,187,213
8351,0,213,187
8352,0,190,210
8353,0,207,193
8354,0,204,196
8355,0,199,201
8356,0,201,199
8357,0,201,199
8358,0,199,201
8359,0,201,199
8360,0,199,201
8361,0,224,176
8362,0,176,224
8363,0,221,179
8364,0,182,218
8365,0,179,221
8366,0,224,176
8367,0,224,176
8368,0,221,179
8369,0,182,218
8370,0,179,221
8371,0,221,179
8372,0,182,218
8373,0,179,221
8374,0,224,176
8375,0,176,224
8376,0,179,221
8377,0,224,176
8378,0,224,176
8379,0,221,179
8380,0,182,218
8381,0,215,185
8382,0,188,212
8383,0,215,185
8384,0,215,185
8385,0,188,212
8386,0,191,209
8387,0,212,188
8388,0,212,188
8389,0,215,185
8390,0,185,215
8391,0,218,182
8392,0,179,221
8393,0,176,224
8394,0,224,176
8395,0,179,221
8396,0,182,218
8397,0,221,179
8398,0,221,179
8399,0,218,182
8400,0,185,215
8401,0,182,218
8402,0,179,221
8403,0,179,221
8404,0,176,224
8405,0,176,224
8406,0,221,179
8407,0,182,218
8408,0,185,215
8409,0,212,188
8410,0,191,209
8411,0,188,212
8412,0,215,185
8413,0,215,185
8414,0,188,212
8415,0,209,191
8416,0,194,206
8417,0,197,203
8418,0,199,201
8419,0,204,196
8420,0,196,204
8421,0,193,207
8422,0,210,190
8423,0,210,190
8424,0,207,193
8425,0,196,204
8426,0,193,207
8427,0,190,210
8428,0,213,187
8429,0,216,184
8430,0,216,184
8431,0,187,213
8432,0,184,216
8433,0,181,219
8434,0,222,178
8435,0,225,175
8436,0,175,225
8437,0,228,172
8438,0,228,172
8439,0,225,175
8440,0,222,178
8441,0,181,219
8442,0,216,184
8443,0,213,187
8444,0,210,190
8445,0,207,193
8446,0,204,196
8447,0,199,201
8448,0,196,204
8449,0,207,193
8450,0,190,210
8451,0,210,190
8452,0,193,207
8453,0,190,210
8454,0,210,190
8455,0,207,193
8456,0,190,210
8457,0,213,187
8458,0,213,187
8459,0,210,190
8460,0,207,193
8461,0,204,196
8462,0,201,199
8463,0,199,201
8464,0,196,204
8465,0,207,193
8466,0,207,193
8467,0,196,204
8468,0,193,207
8469,0,210,190
8470,0,190,210
8471,0,207,193
8472,0,196,204
8473,0,193,207
8474,0,190,210
8475,0,190,210
8476,0,187,213
8477,0,187,213
8478,0,184,216
8479,0,181,219
8480,0,219,181
8481,0,184,216
8482,0,181,219
8483,0,219,181
8484,0,216,184
8485,0,213,187
8486,0,190,210
8487,0,213,187
8488,0,213,187
8489,0,190,210
8490,0,213,187
8491,0,213,187
8492,0,210,190
8493,0,193,207
8494,0,190,210
8495,0,213,187
8496,0,187,213
8497,0,190,210
8498,0,193,207
8499,0,190,210
8500,0,210,190
8501,0,193,207
8502,0,190,210
8503,0,190,210
8504,0,193,207
8505,0,204,196
8506,0,201,199
8507,0,199,201
8508,0,204,196
8509,0,204,196
8510,0,201,199
8511,0,201,199
8512,0,199,201
8513,0,204,196
8514,0,196,204
8515,0,199,201
8516,0,204,196
8517,0,196,204
8518,0,199,201
8519,0,196,204
8520,0,204,196
8521,0,201,199
8522,0,196,204
8523,0,196,204
8524,0,199,201
8525,0,201,199
8526,0,201,199
8527,0,204,196
8528,0,207,193
8529,0,190,210
8530,0,190,210
8531,0,193,207
8532,0,204,196
8533,0,207,193
8534,0,210,190
8535,0,190,210
8536,0,193,207
8537,0,196,204
8538,0,199,201
8539,0,199,201
8540,0,199,201
8541,0,201,199
8542,0,196,204
8543,0,204,196
8544,0,201,199
8545,0,196,204
8546,0,204,196
8547,0,207,193
8548,0,190,210
8549,0,210,190
8550,0,207,193
8551,0,190,210
8552,0,210,190
8553,0,207,193
8554,0,210,190
8555,0,190,210
8556,0,207,193
8557,0,190,210
8558,0,190,210
8559,0,193,207
8560,0,204,196
8561,0,207,193
8562,0,210,190
8563,0,187,213
8564,0,187,213
8565,0,210,190
8566,0,187,213
8567,0,187,213
8568,0,190,210
8569,0,207,193
8570,0,190,210
8571,0,190,210
8572,0,207,193
8573,0,204,196
8574,0,207,193
8575,0,193,207
8576,0,190,210
8577,0,213,187
8578,0,216,184
8579,0,184,216
8580,0,213,187
8581,0,184,216
8582,0,216,184
8583,0,187,213
8584,0,184,216
8585,0,219,181
8586,0,219,181
8587,0,184,216
8588,0,213,187
8589,0,190,210
8590,0,207,193
8591,0,196,204
8592,0,193,207
8593,0,207,193
8594,0,204,196
8595,0,199,201
8596,0,196,204
8597,0,193,207
8598,0,193,207
8599,0,196,204
8600,0,201,199
8601,0,182,218
8602,0,215,185
8603,0,212,188
8604,0,185,215
8605,0,185,215
8606,0,218,182
8607,0,182,218
8608,0,215,185
8609,0,212,188
8610,0,191,209
8611,0,206,194
8612,0,203,197
8613,0,194,206
8614,0,191,209
8615,0,209,191
8616,0,194,206
8617,0,191,209
8618,0,188,212
8619,0,212,188
8620,0,209,191
8621,0,212,188
8622,0,215,185
8623,0,215,185
8624,0,182,218
8625,0,179,221
8626,0,221,179
8627,0,182,218
8628,0,221,179
8629,0,221,179
8630,0,218,182
8631,0,179,221
8632,0,179,221
8633,0,224,176
8634,0,224,176
8635,0,221,179
8636,0,218,182
8637,0,179,221
8638,0,179,221
8639,0,182,218
8640,0,185,215
8641,0,212,188
8642,0,215,185
8643,0,212,188
8644,0,191,209
8645,0,194,206
8646,0,203,197
8647,0,194,206
8648,0,209,191
8649,0,191,209
8650,0,188,212
8651,0,215,185
8652,0,218,182
8653,0,218,182
8654,0,221,179
8655,0,179,221
8656,0,182,218
8657,0,185,215
8658,0,188,212
8659,0,191,209
8660,0,194,206
8661,0,209,191
8662,0,191,209
8663,0,194,206
8664,0,191,209
8665,0,212,188
8666,0,185,215
8667,0,215,185
8668,0,188,212
8669,0,191,209
8670,0,197,203
8671,0,206,194
8672,0,194,206
8673,0,197,203
8674,0,199,201
8675,0,196,204
8676,0,196,204
8677,0,193,207
8678,0,193,207
8679,0,190,210
8680,0,190,210
8681,0,207,193
8682,0,196,204
8683,0,201,199
8684,0,196,204
8685,0,207,193
8686,0,190,210
8687,0,210,190
8688,0,193,207
8689,0,210,190
8690,0,187,213
8691,0,213,187
8692,0,210,190
8693,0,193,207
8694,0,204,196
8695,0,201,199
8696,0,201,199
8697,0,204,196
8698,0,207,193
8699,0,210,190
8700,0,190,210
8701,0,207,193
8702,0,190,210
8703,0,190,210
8704,0,187,213
8705,0,213,187
8706,0,190,210
8707,0,193,207
8708,0,196,204
8709,0,199,201
8710,0,201,199
8711,0,201,199
8712,0,199,201
8713,0,204,196
8714,0,204,196
8715,0,199,201
8716,0,196,204
8717,0,204,196
8718,0,199,201
8719,0,196,204
8720,0,207,193
8721,0,210,190
8722,0,190,210
8723,0,207,193
8724,0,210,190
8725,0,210,190
8726,0,193,207
8727,0,204,196
8728,0,199,201
8729,0,196,204
8730,0,204,196
8731,0,199,201
8732,0,196,204
8733,0,207,193
8734,0,193,207
8735,0,204,196
8736,0,201,199
8737,0,204,196
8738,0,193,207
8739,0,193,207
8740,0,196,204
8741,0,193,207
8742,0,190,210
8743,0,213,187
8744,0,216,184
8745,0,216,184
8746,0,187,213
8747,0,190,210
8748,0,207,193
8749,0,196,204
8750,0,199,201
8751,0,204,196
8752,0,196,204
8753,0,207,193
8754,0,210,190
8755,0,210,190
8756,0,207,193
8757,0,196,204
8758,0,193,207
8759,0,193,207
8760,0,190,210
8761,0,190,210
8762,0,213,187
8763,0,184,216
8764,0,184,216
8765,0,213,187
8766,0,184,216
8767,0,187,213
8768,0,184,216
8769,0,216,184
8770,0,219,181
8771,0,222,178
8772,0,178,222
8773,0,219,181
8774,0,216,184
8775,0,181,219
8776,0,178,222
8777,0,222,178
8778,0,219,181
8779,0,222,178
8780,0,222,178
8781,0,219,181
8782,0,216,184
8783,0,213,187
8784,0,190,210
8785,0,187,213
8786,0,187,213
8787,0,190,210
8788,0,207,193
8789,0,204,196
8790,0,199,201
8791,0,199,201
8792,0,199,201
8793,0,199,201
8794,0,204,196
8795,0,207,193
8796,0,193,207
8797,0,196,204
8798,0,207,193
8799,0,210,190
8800,0,210,190
8801,0,207,193
8802,0,204,196
8803,0,201,199
8804,0,201,199
8805,0,196,204
8806,0,204,196
8807,0,201,199
8808,0,201,199
8809,0,196,204
8810,0,204,196
8811,0,207,193
8812,0,207,193
8813,0,210,190
8814,0,210,190
8815,0,213,187
8816,0,187,213
8817,0,190,210
8818,0,207,193
8819,0,210,190
8820,0,190,210
8821,0,193,207
8822,0,196,204
8823,0,207,193
8824,0,210,190
8825,0,210,190
8826,0,207,193
8827,0,196,204
8828,0,199,201
8829,0,199,201
8830,0,201,199
8831,0,201,199
8832,0,196,204
8833,0,204,196
8834,0,207,193
8835,0,210,190
8836,0,213,187
8837,0,187,213
8838,0,227,173
8839,0,224,176
8840,0,221,179
8841,0,176,224
8842,0,176,224
8843,0,221,179
8844,0,218,182
8845,0,215,185
8846,0,188,212
8847,0,185,215
8848,0,218,182
8849,0,218,182
8850,0,215,185
8851,0,182,218
8852,0,182,218
8853,0,221,179
8854,0,221,179
8855,0,182,218
8856,0,185,215
8857,0,212,188
8858,0,191,209
8859,0,194,206
8860,0,197,203
8861,0,199,201
8862,0,204,196
8863,0,193,207
8864,0,210,190
8865,0,190,210
8866,0,193,207
8867,0,196,204
8868,0,199,201
8869,0,201,199
8870,0,204,196
8871,0,207,193
8872,0,210,190
8873,0,210,190
8874,0,187,213
8875,0,213,187
8876,0,190,210
8877,0,193,207
8878,0,196,204
8879,0,199,201
8880,0,201,199
8881,0,196,204
8882,0,204,196
8883,0,193,207
8884,0,207,193
8885,0,210,190
8886,0,213,187
8887,0,184,216
8888,0,184,216
8889,0,187,213
8890,0,210,190
8891,0,193,207
8892,0,196,204
8893,0,201,199
8894,0,196,204
8895,0,196,204
8896,0,199,201
8897,0,201,199
8898,0,204,196
8899,0,207,193
8900,0,210,190
8901,0,210,190
8902,0,207,193
8903,0,210,190
8904,0,213,187
8905,0,213,187
8906,0,190,210
8907,0,193,207
8908,0,204,196
8909,0,193,207
8910,0,210,190
8911,0,213,187
8912,0,187,213
8913,0,210,190
8914,0,207,193
8915,0,190,210
8916,0,210,190
8917,0,193,207
8918,0,196,204
8919,0,199,201
8920,0,196,204
8921,0,196,204
8922,0,201,199
8923,0,199,201
8924,0,201,199
8925,0,196,204
8926,0,204,196
8927,0,199,201
8928,0,196,204
8929,0,196,204
8930,0,201,199
8931,0,196,204
8932,0,204,196
8933,0,193,207
8934,0,207,193
8935,0,210,190
8936,0,210,190
8937,0,207,193
8938,0,196,204
8939,0,201,199
8940,0,201,199
8941,0,204,196
8942,0,207,193
8943,0,210,190
8944,0,210,190
8945,0,187,213
8946,0,213,187
8947,0,216,184
8948,0,184,216
8949,0,187,213
8950,0,210,190
8951,0,187,213
8952,0,187,213
8953,0,210,190
8954,0,193,207
8955,0,204,196
8956,0,207,193
8957,0,193,207
8958,0,204,196
8959,0,199,201
8960,0,199,201
8961,0,196,204
8962,0,196,204
8963,0,199,201
8964,0,201,199
8965,0,199,201
8966,0,199,201
8967,0,204,196
8968,0,207,193
8969,0,207,193
8970,0,196,204
8971,0,199,201
8972,0,196,204
8973,0,204,196
8974,0,201,199
8975,0,199,201
8976,0,204,196
8977,0,193,207
8978,0,207,193
8979,0,204,196
8980,0,201,199
8981,0,201,199
8982,0,199,201
8983,0,201,199
8984,0,201,199
8985,0,196,204
8986,0,204,196
8987,0,199,201
8988,0,204,196
8989,0,196,204
8990,0,201,199
8991,0,201,199
8992,0,201,199
8993,0,199,201
8994,0,201,199
8995,0,196,204
8996,0,196,204
8997,0,201,199
8998,0,196,204
8999,0,207,193
9000,0,210,190
9001,0,210,190
9002,0,187,213
9003,0,187,213
9004,0,216,184
9005,0,184,216
9006,0,213,187
9007,0,210,190
9008,0,213,187
9009,0,187,213
9010,0,210,190
9011,0,193,207
9012,0,196,204
9013,0,201,199
9014,0,196,204
9015,0,196,204
9016,0,201,199
9017,0,199,201
9018,0,196,204
9019,0,204,196
9020,0,201,199
9021,0,204,196
9022,0,204,196
9023,0,193,207
9024,0,193,207
9025,0,196,204
9026,0,201,199
9027,0,204,196
9028,0,193,207
9029,0,207,193
9030,0,196,204
9031,0,199,201
9032,0,196,204
9033,0,196,204
9034,0,201,199
9035,0,199,201
9036,0,204,196
9037,0,204,196
9038,0,201,199
9039,0,201,199
9040,0,204,196
9041,0,196,204
9042,0,193,207
9043,0,190,210
9044,0,190,210
9045,0,207,193
9046,0,204,196
9047,0,201,199
9048,0,196,204
9049,0,204,196
9050,0,201,199
9051,0,196,204
9052,0,193,207
9053,0,193,207
9054,0,204,196
9055,0,199,201
9056,0,199,201
9057,0,196,204
9058,0,207,193
9059,0,190,210
9060,0,210,190
9061,0,187,213
9062,0,187,213
9063,0,210,190
9064,0,193,207
9065,0,196,204
9066,0,201,199
9067,0,196,204
9068,0,196,204
9069,0,193,207
9070,0,207,193
9071,0,196,204
9072,0,199,201
9073,0,204,196
9074,0,193,207
9075,0,193,207
9076,0,196,204
9077,0,207,193
9078,0,170,230
9079,0,233,167
9080,0,233,167
9081,0,164,236
9082,0,161,239
9083,0,236,164
9084,0,233,167
9085,0,230,170
9086,0,173,227
9087,0,230,170
9088,0,170,230
9089,0,233,167
9090,0,233,167
9091,0,230,170
9092,0,227,173
9093,0,224,176
9094,0,179,221
9095,0,176,224
9096,0,224,176
9097,0,221,179
9098,0,218,182
9099,0,215,185
9100,0,212,188
9101,0,209,191
9102,0,194,206
9103,0,191,209
9104,0,188,212
9105,0,215,185
9106,0,185,215
9107,0,212,188
9108,0,215,185
9109,0,218,182
9110,0,179,221
9111,0,176,224
9112,0,224,176
9113,0,221,179
9114,0,182,218
9115,0,185,215
9116,0,212,188
9117,0,185,215
9118,0,185,215
9119,0,218,182
9120,0,182,218
9121,0,185,215
9122,0,182,218
9123,0,182,218
9124,0,215,185
9125,0,188,212
9126,0,191,209
9127,0,212,188
9128,0,212,188
9129,0,209,191
9130,0,194,206
9131,0,203,197
9132,0,199,201
9133,0,199,201
9134,0,196,204
9135,0,204,196
9136,0,207,193
9137,0,207,193
9138,0,196,204
9139,0,201,199
9140,0,204,196
9141,0,204,196
9142,0,199,201
9143,0,196,204
9144,0,207,193
9145,0,207,193
9146,0,196,204
9147,0,199,201
9148,0,196,204
9149,0,193,207
9150,0,193,207
9151,0,204,196
9152,0,201,199
9153,0,199,201
9154,0,196,204
9155,0,193,207
9156,0,210,190
9157,0,213,187
9158,0,213,187
9159,0,210,190
9160,0,193,207
9161,0,190,210
9162,0,190,210
9163,0,193,207
9164,0,210,190
9165,0,190,210
9166,0,193,207
9167,0,204,196
9168,0,199,201
9169,0,204,196
9170,0,204,196
9171,0,199,201
9172,0,204,196
9173,0,193,207
9174,0,190,210
9175,0,210,190
9176,0,193,207
9177,0,190,210
9178,0,190,210
9179,0,187,213
9180,0,213,187
9181,0,210,190
9182,0,207,193
9183,0,204,196
9184,0,199,201
9185,0,196,204
9186,0,193,207
9187,0,190,210
9188,0,187,213
9189,0,187,213
9190,0,184,216
9191,0,184,216
9192,0,219,181
9193,0,184,216
9194,0,207,193
9195,0,196,204
9196,0,207,193
9197,0,207,193
9198,0,196,204
9199,0,207,193
9200,0,193,207
9201,0,210,190
9202,0,190,210
9203,0,213,187
9204,0,187,213
9205,0,184,216
9206,0,219,181
9207,0,181,219
9208,0,222,178
9209,0,178,222
9210,0,225,175
9211,0,225,175
9212,0,222,178
9213,0,219,181
9214,0,178,222
9215,0,178,222
9216,0,219,181
9217,0,216,184
9218,0,187,213
9219,0,210,190
9220,0,213,187
9221,0,187,213
9222,0,210,190
9223,0,207,193
9224,0,196,204
9225,0,193,207
9226,0,210,190
9227,0,210,190
9228,0,207,193
9229,0,196,204
9230,0,207,193
9231,0,207,193
9232,0,204,196
9233,0,199,201
9234,0,196,204
9235,0,193,207
9236,0,207,193
9237,0,210,190
9238,0,210,190
9239,0,193,207
9240,0,190,210
9241,0,210,190
9242,0,213,187
9243,0,187,213
9244,0,210,190
9245,0,193,207
9246,0,210,190
9247,0,190,210
9248,0,187,213
9249,0,216,184
9250,0,184,216
9251,0,181,219
9252,0,181,219
9253,0,216,184
9254,0,187,213
9255,0,190,210
9256,0,213,187
9257,0,187,213
9258,0,184,216
9259,0,184,216
9260,0,181,219
9261,0,181,219
9262,0,222,178
9263,0,222,178
9264,0,219,181
9265,0,184,216
9266,0,213,187
9267,0,210,190
9268,0,187,213
9269,0,187,213
9270,0,184,216
9271,0,184,216
9272,0,181,219
9273,0,181,219
9274,0,216,184
9275,0,213,187
9276,0,190,210
9277,0,213,187
9278,0,213,187
9279,0,210,190
9280,0,207,193
9281,0,196,204
9282,0,193,207
9283,0,210,190
9284,0,210,190
9285,0,193,207
9286,0,190,210
9287,0,187,213
9288,0,184,216
9289,0,181,219
9290,0,181,219
9291,0,178,222
9292,0,178,222
9293,0,225,175
9294,0,225,175
9295,0,222,178
9296,0,219,181
9297,0,216,184
9298,0,187,213
9299,0,216,184
9300,0,216,184
9301,0,187,213
9302,0,216,184
9303,0,216,184
9304,0,213,187
9305,0,210,190
9306,0,207,193
9307,0,204,196
9308,0,207,193
9309,0,207,193
9310,0,204,196
9311,0,201,199
9312,0,199,201
9313,0,204,196
9314,0,218,182
9315,0,215,185
9316,0,182,218
9317,0,218,182
9318,0,179,221
9319,0,179,221
9320,0,182,218
9321,0,185,215
9322,0,212,188
9323,0,209,191
9324,0,212,188
9325,0,188,212
9326,0,191,209
9327,0,194,206
9328,0,197,203
9329,0,201,199
9330,0,196,204
9331,0,207,193
9332,0,210,190
9333,0,210,190
9334,0,187,213
9335,0,187,213
9336,0,184,216
9337,0,184,216
9338,0,187,213
9339,0,210,190
9340,0,207,193
9341,0,190,210
9342,0,190,210
9343,0,187,213
9344,0,187,213
9345,0,210,190
9346,0,193,207
9347,0,210,190
9348,0,187,213
9349,0,187,213
9350,0,210,190
9351,0,207,193
9352,0,204,196
9353,0,199,201
9354,0,199,201
9355,0,201,199
9356,0,199,201
9357,0,199,201
9358,0,199,201
9359,0,199,201
9360,0,201,199
9361,0,204,196
9362,0,207,193
9363,0,207,193
9364,0,190,210
9365,0,190,210
9366,0,207,193
9367,0,196,204
9368,0,199,201
9369,0,204,196
9370,0,193,207
9371,0,207,193
9372,0,204,196
9373,0,193,207
9374,0,207,193
9375,0,210,190
9376,0,210,190
9377,0,187,213
9378,0,190,210
9379,0,207,193
9380,0,190,210
9381,0,190,210
9382,0,193,207
9383,0,204,196
9384,0,201,199
9385,0,204,196
9386,0,204,196
9387,0,207,193
9388,0,193,207
9389,0,196,204
9390,0,207,193
9391,0,207,193
9392,0,210,190
9393,0,187,213
9394,0,213,187
9395,0,210,190
9396,0,207,193
9397,0,210,190
9398,0,190,210
9399,0,193,207
9400,0,204,196
9401,0,207,193
9402,0,190,210
9403,0,210,190
9404,0,207,193
9405,0,204,196
9406,0,207,193
9407,0,207,193
9408,0,196,204
9409,0,199,201
9410,0,199,201
9411,0,201,199
9412,0,204,196
9413,0,196,204
9414,0,199,201
9415,0,204,196
9416,0,193,207
9417,0,193,207
9418,0,190,210
9419,0,190,210
9420,0,193,207
9421,0,196,204
9422,0,207,193
9423,0,207,193
9424,0,190,210
9425,0,190,210
9426,0,207,193
9427,0,204,196
9428,0,193,207
9429,0,193,207
